date,plot_id,greenhouse_id,farm_id,input_type,quantity,unit_cost,total_cost,reason,purpose,is_precision_action
2025-03-02,P0076,GH019,F08,Water,599.0250235,0.0025,1.5,Irrigation adjustment,Routine,0
2025-03-02,P0076,GH019,F08,Energy,45.87466048,0.19,8.72,Shock response,Routine,0
2025-04-03,P0076,GH019,F08,Fertilizer,19.81863992,1.95,38.65,Routine,Routine,0
2025-04-03,P0076,GH019,F08,Pesticide,1.946950405,14,27.26,Routine,Routine,0
2025-04-03,P0076,GH019,F08,Water,260.7190938,0.0025,0.65,Pest response,Routine,0
2025-04-03,P0076,GH019,F08,Energy,39.90374853,0.19,7.58,Pest response,Routine,0
2025-06-28,P0076,GH019,F08,Fertilizer,20.59456005,1.95,40.16,Pest response,Routine,0
2025-06-28,P0076,GH019,F08,Pesticide,1.509774223,14,21.14,Pest response,Routine,0
2025-06-28,P0076,GH019,F08,Water,346.7877149,0.0025,0.87,Routine,Routine,0
2025-06-28,P0076,GH019,F08,Labor,1.875807576,28,52.52,Irrigation adjustment,Routine,0
2025-07-08,P0076,GH019,F08,Fertilizer,25.39655141,1.95,49.52,Pest response,Routine,0
2025-07-08,P0076,GH019,F08,Pesticide,2.163065169,14,30.28,Shock response,Routine,0
2025-07-08,P0076,GH019,F08,Water,535.9340679,0.0025,1.34,Irrigation adjustment,Routine,0
2025-07-08,P0076,GH019,F08,Energy,33.00429303,0.19,6.27,Pest response,Routine,0
2025-08-20,P0076,GH019,F08,Fertilizer,9.300775408,1.95,18.14,Pest response,Response to alert,1
2025-08-20,P0076,GH019,F08,Water,810.2176382,0.0025,2.03,Growth phase,Routine,0
2025-08-20,P0076,GH019,F08,Labor,0.919394959,28,25.74,Irrigation adjustment,Routine,0
2025-08-20,P0076,GH019,F08,Energy,35.88529882,0.19,6.82,Shock response,Routine,0
2025-08-21,P0076,GH019,F08,Fertilizer,17.86551169,1.95,34.84,Pest response,Routine,0
2025-08-21,P0076,GH019,F08,Water,734.1089945,0.0025,1.84,Growth phase,Routine,0
2025-08-21,P0076,GH019,F08,Labor,1.745288871,28,48.87,Irrigation adjustment,Routine,0
2025-04-08,P0077,GH019,F08,Fertilizer,21.42805435,1.95,41.78,Irrigation adjustment,Response to alert,1
2025-04-08,P0077,GH019,F08,Pesticide,3.021974406,14,42.31,Shock response,Routine,0
2025-04-08,P0077,GH019,F08,Water,404.0506346,0.0025,1.01,Pest response,Routine,0
2025-04-08,P0077,GH019,F08,Labor,2.049133219,28,57.38,Growth phase,Routine,0
2025-04-30,P0077,GH019,F08,Fertilizer,18.68396632,1.95,36.43,Routine,Routine,0
2025-04-30,P0077,GH019,F08,Pesticide,1.111739399,14,15.56,Shock response,Response to alert,1
2025-04-30,P0077,GH019,F08,Water,819.7214586,0.0025,2.05,Shock response,Routine,0
2025-04-30,P0077,GH019,F08,Labor,1.927218568,28,53.96,Growth phase,Routine,0
2025-04-30,P0077,GH019,F08,Energy,33.03173084,0.19,6.28,Irrigation adjustment,Routine,0
2025-05-18,P0077,GH019,F08,Fertilizer,11.80673524,1.95,23.02,Routine,Response to alert,1
2025-05-18,P0077,GH019,F08,Water,780.4714515,0.0025,1.95,Growth phase,Routine,0
2025-05-18,P0077,GH019,F08,Labor,1.853146545,28,51.89,Routine,Routine,0
2025-05-25,P0077,GH019,F08,Fertilizer,10.48172402,1.95,20.44,Shock response,Response to alert,1
2025-05-25,P0077,GH019,F08,Water,249.5350949,0.0025,0.62,Shock response,Routine,0
2025-05-25,P0077,GH019,F08,Labor,1.564069035,28,43.79,Routine,Routine,0
2025-05-25,P0077,GH019,F08,Energy,32.56012571,0.19,6.19,Irrigation adjustment,Routine,0
2025-06-06,P0077,GH019,F08,Fertilizer,20.46323769,1.95,39.9,Irrigation adjustment,Routine,0
2025-06-06,P0077,GH019,F08,Water,513.4144341,0.0025,1.28,Pest response,Routine,0
2025-06-06,P0077,GH019,F08,Labor,2.443583339,28,68.42,Shock response,Routine,0
2025-07-18,P0077,GH019,F08,Fertilizer,17.0437249,1.95,33.24,Routine,Routine,0
2025-07-18,P0077,GH019,F08,Pesticide,2.135306319,14,29.89,Routine,Response to alert,1
2025-07-18,P0077,GH019,F08,Water,799.9645648,0.0025,2,Irrigation adjustment,Routine,0
2025-07-18,P0077,GH019,F08,Labor,2.766130451,28,77.45,Growth phase,Routine,0
2025-07-18,P0077,GH019,F08,Energy,41.47574288,0.19,7.88,Growth phase,Routine,0
2025-08-07,P0077,GH019,F08,Fertilizer,29.27495974,1.95,57.09,Routine,Response to alert,1
2025-08-07,P0077,GH019,F08,Pesticide,2.339292124,14,32.75,Growth phase,Response to alert,1
2025-08-07,P0077,GH019,F08,Water,712.8147203,0.0025,1.78,Routine,Routine,0
2025-08-07,P0077,GH019,F08,Labor,1.489016762,28,41.69,Pest response,Routine,0
2025-08-07,P0077,GH019,F08,Energy,38.08483864,0.19,7.24,Shock response,Routine,0
2025-08-25,P0077,GH019,F08,Fertilizer,23.56220277,1.95,45.95,Irrigation adjustment,Response to alert,1
2025-08-25,P0077,GH019,F08,Water,601.8616025,0.0025,1.5,Irrigation adjustment,Routine,0
2025-08-25,P0077,GH019,F08,Labor,1.77731495,28,49.76,Routine,Routine,0
2025-08-25,P0077,GH019,F08,Energy,40.39100577,0.19,7.67,Irrigation adjustment,Routine,0
2025-08-27,P0077,GH019,F08,Fertilizer,20.67663544,1.95,40.32,Pest response,Response to alert,1
2025-08-27,P0077,GH019,F08,Pesticide,2.661160833,14,37.26,Shock response,Response to alert,1
2025-08-27,P0077,GH019,F08,Water,671.9986524,0.0025,1.68,Pest response,Routine,0
2025-08-27,P0077,GH019,F08,Labor,0.938351737,28,26.27,Routine,Routine,0
2025-08-27,P0077,GH019,F08,Energy,46.16185071,0.19,8.77,Irrigation adjustment,Routine,0
2025-03-01,P0078,GH009,F06,Fertilizer,29.83874244,1.95,58.19,Shock response,Response to alert,1
2025-03-01,P0078,GH009,F06,Water,507.5325455,0.0025,1.27,Pest response,Routine,0
2025-03-01,P0078,GH009,F06,Labor,2.980320492,28,83.45,Routine,Routine,0
2025-03-27,P0078,GH009,F06,Fertilizer,15.29745982,1.95,29.83,Routine,Routine,0
2025-03-27,P0078,GH009,F06,Water,744.5377057,0.0025,1.86,Growth phase,Routine,0
2025-03-27,P0078,GH009,F06,Energy,34.59900777,0.19,6.57,Routine,Routine,0
2025-04-23,P0078,GH009,F06,Fertilizer,14.43907785,1.95,28.16,Routine,Routine,0
2025-04-23,P0078,GH009,F06,Water,146.5588642,0.0025,0.37,Irrigation adjustment,Routine,0
2025-04-23,P0078,GH009,F06,Labor,2.452636408,28,68.67,Growth phase,Routine,0
2025-04-23,P0078,GH009,F06,Energy,47.2540954,0.19,8.98,Shock response,Routine,0
2025-04-27,P0078,GH009,F06,Fertilizer,21.61507726,1.95,42.15,Pest response,Response to alert,1
2025-04-27,P0078,GH009,F06,Pesticide,1.420599268,14,19.89,Irrigation adjustment,Routine,0
2025-04-27,P0078,GH009,F06,Water,562.3345157,0.0025,1.41,Growth phase,Routine,0
2025-04-27,P0078,GH009,F06,Labor,2.092909556,28,58.6,Pest response,Routine,0
2025-05-01,P0078,GH009,F06,Fertilizer,8.180862801,1.95,15.95,Routine,Response to alert,1
2025-05-01,P0078,GH009,F06,Pesticide,1.957976169,14,27.41,Routine,Response to alert,1
2025-05-01,P0078,GH009,F06,Water,600.7082559,0.0025,1.5,Shock response,Routine,0
2025-05-14,P0078,GH009,F06,Fertilizer,26.42298459,1.95,51.52,Shock response,Routine,0
2025-05-14,P0078,GH009,F06,Water,867.8938439,0.0025,2.17,Shock response,Routine,0
2025-06-10,P0078,GH009,F06,Fertilizer,13.73596858,1.95,26.79,Irrigation adjustment,Routine,0
2025-06-10,P0078,GH009,F06,Pesticide,2.671458838,14,37.4,Routine,Routine,0
2025-06-10,P0078,GH009,F06,Water,667.2149849,0.0025,1.67,Pest response,Routine,0
2025-06-10,P0078,GH009,F06,Energy,32.8579974,0.19,6.24,Pest response,Routine,0
2025-06-27,P0078,GH009,F06,Fertilizer,24.09096178,1.95,46.98,Shock response,Routine,0
2025-06-27,P0078,GH009,F06,Pesticide,2.983836011,14,41.77,Growth phase,Response to alert,1
2025-06-27,P0078,GH009,F06,Water,695.7051516,0.0025,1.74,Irrigation adjustment,Routine,0
2025-06-27,P0078,GH009,F06,Labor,2.135743911,28,59.8,Routine,Routine,0
2025-07-13,P0078,GH009,F06,Pesticide,2.266284447,14,31.73,Shock response,Routine,0
2025-07-13,P0078,GH009,F06,Water,580.7481375,0.0025,1.45,Pest response,Routine,0
2025-07-13,P0078,GH009,F06,Labor,1.569381896,28,43.94,Shock response,Routine,0
2025-07-13,P0078,GH009,F06,Energy,44.16270261,0.19,8.39,Shock response,Routine,0
2025-07-17,P0078,GH009,F06,Fertilizer,23.76832547,1.95,46.35,Irrigation adjustment,Response to alert,1
2025-07-17,P0078,GH009,F06,Pesticide,2.350274177,14,32.9,Routine,Routine,0
2025-07-17,P0078,GH009,F06,Water,698.5529549,0.0025,1.75,Irrigation adjustment,Routine,0
2025-07-17,P0078,GH009,F06,Labor,1.697824078,28,47.54,Pest response,Routine,0
2025-07-24,P0078,GH009,F06,Fertilizer,18.64480212,1.95,36.36,Growth phase,Routine,0
2025-07-24,P0078,GH009,F06,Pesticide,3.028566185,14,42.4,Growth phase,Routine,0
2025-07-24,P0078,GH009,F06,Water,766.4530145,0.0025,1.92,Pest response,Routine,0
2025-07-24,P0078,GH009,F06,Labor,1.8543111,28,51.92,Growth phase,Routine,0
2025-08-05,P0078,GH009,F06,Fertilizer,9.825411574,1.95,19.16,Shock response,Routine,0
2025-08-05,P0078,GH009,F06,Pesticide,2.047839107,14,28.67,Pest response,Routine,0
2025-08-05,P0078,GH009,F06,Water,662.6918583,0.0025,1.66,Routine,Routine,0
2025-08-05,P0078,GH009,F06,Energy,29.62343286,0.19,5.63,Pest response,Routine,0
2025-04-11,P0079,GH017,F08,Water,545.9432854,0.0025,1.36,Routine,Routine,0
2025-04-11,P0079,GH017,F08,Labor,2.355520332,28,65.95,Pest response,Routine,0
2025-04-11,P0079,GH017,F08,Energy,37.40989785,0.19,7.11,Pest response,Routine,0
2025-04-14,P0079,GH017,F08,Fertilizer,21.75109406,1.95,42.41,Irrigation adjustment,Response to alert,1
2025-04-14,P0079,GH017,F08,Pesticide,1.17896191,14,16.51,Shock response,Routine,0
2025-04-14,P0079,GH017,F08,Water,282.8795829,0.0025,0.71,Pest response,Routine,0
2025-04-19,P0079,GH017,F08,Fertilizer,20.37764472,1.95,39.74,Pest response,Response to alert,1
2025-04-19,P0079,GH017,F08,Pesticide,2.829720804,14,39.62,Irrigation adjustment,Routine,0
2025-04-19,P0079,GH017,F08,Water,502.6572637,0.0025,1.26,Pest response,Routine,0
2025-04-19,P0079,GH017,F08,Labor,1.383950693,28,38.75,Irrigation adjustment,Routine,0
2025-04-19,P0079,GH017,F08,Energy,38.29682261,0.19,7.28,Shock response,Routine,0
2025-04-21,P0079,GH017,F08,Fertilizer,26.24174167,1.95,51.17,Growth phase,Routine,0
2025-04-21,P0079,GH017,F08,Pesticide,3.530059378,14,49.42,Shock response,Response to alert,1
2025-04-21,P0079,GH017,F08,Water,459.8358109,0.0025,1.15,Routine,Routine,0
2025-04-21,P0079,GH017,F08,Labor,2.31797147,28,64.9,Growth phase,Routine,0
2025-04-21,P0079,GH017,F08,Energy,39.10290004,0.19,7.43,Shock response,Routine,0
2025-04-24,P0079,GH017,F08,Fertilizer,14.28849454,1.95,27.86,Pest response,Response to alert,1
2025-04-24,P0079,GH017,F08,Pesticide,3.132679838,14,43.86,Shock response,Routine,0
2025-04-24,P0079,GH017,F08,Water,584.6902227,0.0025,1.46,Routine,Routine,0
2025-04-24,P0079,GH017,F08,Labor,0.985940766,28,27.61,Growth phase,Routine,0
2025-05-08,P0079,GH017,F08,Water,599.3681383,0.0025,1.5,Routine,Routine,0
2025-05-08,P0079,GH017,F08,Labor,1.710416007,28,47.89,Pest response,Routine,0
2025-05-08,P0079,GH017,F08,Energy,28.12699145,0.19,5.34,Irrigation adjustment,Routine,0
2025-05-11,P0079,GH017,F08,Fertilizer,23.76988579,1.95,46.35,Pest response,Response to alert,1
2025-05-11,P0079,GH017,F08,Water,487.4920031,0.0025,1.22,Routine,Routine,0
2025-05-11,P0079,GH017,F08,Labor,2.224524147,28,62.29,Routine,Routine,0
2025-05-11,P0079,GH017,F08,Energy,38.13426089,0.19,7.25,Growth phase,Routine,0
2025-05-23,P0079,GH017,F08,Fertilizer,17.3455412,1.95,33.82,Irrigation adjustment,Routine,0
2025-05-23,P0079,GH017,F08,Water,606.6433042,0.0025,1.52,Growth phase,Routine,0
2025-05-23,P0079,GH017,F08,Labor,1.57126151,28,44,Shock response,Routine,0
2025-05-23,P0079,GH017,F08,Energy,37.85079572,0.19,7.19,Shock response,Routine,0
2025-05-25,P0079,GH017,F08,Fertilizer,23.2983103,1.95,45.43,Routine,Routine,0
2025-05-25,P0079,GH017,F08,Water,584.176876,0.0025,1.46,Irrigation adjustment,Routine,0
2025-05-25,P0079,GH017,F08,Labor,1.286331247,28,36.02,Pest response,Routine,0
2025-07-01,P0079,GH017,F08,Fertilizer,12.1030118,1.95,23.6,Routine,Routine,0
2025-07-01,P0079,GH017,F08,Water,709.9376043,0.0025,1.77,Irrigation adjustment,Routine,0
2025-07-01,P0079,GH017,F08,Energy,42.66884753,0.19,8.11,Shock response,Routine,0
2025-07-18,P0079,GH017,F08,Pesticide,0.796835,14,11.16,Pest response,Routine,0
2025-07-18,P0079,GH017,F08,Water,573.3994589,0.0025,1.43,Growth phase,Routine,0
2025-07-18,P0079,GH017,F08,Energy,29.6803063,0.19,5.64,Growth phase,Routine,0
2025-07-27,P0079,GH017,F08,Fertilizer,15.50471385,1.95,30.23,Irrigation adjustment,Routine,0
2025-07-27,P0079,GH017,F08,Pesticide,2.758369244,14,38.62,Shock response,Routine,0
2025-07-27,P0079,GH017,F08,Water,652.2013125,0.0025,1.63,Growth phase,Routine,0
2025-02-25,P0080,GH016,F05,Fertilizer,19.79637531,1.95,38.6,Pest response,Response to alert,1
2025-02-25,P0080,GH016,F05,Pesticide,2.577873267,14,36.09,Irrigation adjustment,Response to alert,1
2025-02-25,P0080,GH016,F05,Water,394.8181784,0.0025,0.99,Shock response,Routine,0
2025-02-25,P0080,GH016,F05,Labor,0.627172664,28,17.56,Pest response,Routine,0
2025-03-11,P0080,GH016,F05,Fertilizer,20.16379939,1.95,39.32,Pest response,Routine,0
2025-03-11,P0080,GH016,F05,Water,598.8033718,0.0025,1.5,Growth phase,Routine,0
2025-03-11,P0080,GH016,F05,Labor,1.418014597,28,39.7,Routine,Routine,0
2025-04-10,P0080,GH016,F05,Pesticide,1.951647766,14,27.32,Shock response,Routine,0
2025-04-10,P0080,GH016,F05,Water,695.4078079,0.0025,1.74,Irrigation adjustment,Routine,0
2025-04-14,P0080,GH016,F05,Fertilizer,12.38794417,1.95,24.16,Routine,Routine,0
2025-04-14,P0080,GH016,F05,Pesticide,2.861616239,14,40.06,Pest response,Routine,0
2025-04-14,P0080,GH016,F05,Water,729.415336,0.0025,1.82,Pest response,Routine,0
2025-04-14,P0080,GH016,F05,Labor,2.077489464,28,58.17,Shock response,Routine,0
2025-05-09,P0080,GH016,F05,Fertilizer,20.37140673,1.95,39.72,Shock response,Response to alert,1
2025-05-09,P0080,GH016,F05,Pesticide,1.698366683,14,23.78,Pest response,Routine,0
2025-05-09,P0080,GH016,F05,Water,538.5228033,0.0025,1.35,Irrigation adjustment,Routine,0
2025-05-09,P0080,GH016,F05,Labor,1.351907829,28,37.85,Routine,Routine,0
2025-05-24,P0080,GH016,F05,Pesticide,1.624101615,14,22.74,Irrigation adjustment,Routine,0
2025-05-24,P0080,GH016,F05,Water,554.5109632,0.0025,1.39,Shock response,Routine,0
2025-05-24,P0080,GH016,F05,Energy,29.89719072,0.19,5.68,Pest response,Routine,0
2025-06-09,P0080,GH016,F05,Fertilizer,0.1,1.95,0.2,Pest response,Routine,0
2025-06-09,P0080,GH016,F05,Pesticide,2.024536243,14,28.34,Routine,Response to alert,1
2025-06-09,P0080,GH016,F05,Water,714.2849013,0.0025,1.79,Growth phase,Routine,0
2025-06-09,P0080,GH016,F05,Energy,35.72500884,0.19,6.79,Growth phase,Routine,0
2025-06-29,P0080,GH016,F05,Fertilizer,24.75101529,1.95,48.26,Shock response,Routine,0
2025-06-29,P0080,GH016,F05,Water,656.1805958,0.0025,1.64,Shock response,Routine,0
2025-06-29,P0080,GH016,F05,Energy,29.76095671,0.19,5.65,Pest response,Routine,0
2025-07-15,P0080,GH016,F05,Fertilizer,6.61437436,1.95,12.9,Pest response,Routine,0
2025-07-15,P0080,GH016,F05,Pesticide,1.84943209,14,25.89,Pest response,Response to alert,1
2025-07-15,P0080,GH016,F05,Water,671.8543238,0.0025,1.68,Shock response,Routine,0
2025-07-15,P0080,GH016,F05,Labor,1.872647809,28,52.43,Shock response,Routine,0
2025-07-15,P0080,GH016,F05,Energy,32.61804211,0.19,6.2,Irrigation adjustment,Routine,0
2025-08-07,P0080,GH016,F05,Pesticide,1.925702265,14,26.96,Routine,Response to alert,1
2025-08-07,P0080,GH016,F05,Water,700.3725611,0.0025,1.75,Irrigation adjustment,Routine,0
2025-08-07,P0080,GH016,F05,Labor,1.249363076,28,34.98,Pest response,Routine,0
2025-08-21,P0080,GH016,F05,Pesticide,2.300041372,14,32.2,Shock response,Routine,0
2025-08-21,P0080,GH016,F05,Water,603.8232445,0.0025,1.51,Routine,Routine,0
2025-08-21,P0080,GH016,F05,Labor,2.010562383,28,56.3,Shock response,Routine,0
2025-08-21,P0080,GH016,F05,Energy,28.63217366,0.19,5.44,Growth phase,Routine,0
2025-09-02,P0080,GH016,F05,Fertilizer,22.17257244,1.95,43.24,Pest response,Routine,0
2025-09-02,P0080,GH016,F05,Water,454.6941457,0.0025,1.14,Routine,Routine,0
2025-09-02,P0080,GH016,F05,Labor,2.083809809,28,58.35,Shock response,Routine,0
2025-09-02,P0080,GH016,F05,Energy,39.40551789,0.19,7.49,Growth phase,Routine,0
2025-03-28,P0081,GH003,F08,Fertilizer,29.93790892,1.95,58.38,Pest response,Routine,0
2025-03-28,P0081,GH003,F08,Water,566.629979,0.0025,1.42,Growth phase,Routine,0
2025-03-28,P0081,GH003,F08,Labor,1.405770792,28,39.36,Pest response,Routine,0
2025-03-28,P0081,GH003,F08,Energy,33.91928054,0.19,6.44,Irrigation adjustment,Routine,0
2025-04-01,P0081,GH003,F08,Fertilizer,12.64234498,1.95,24.65,Pest response,Routine,0
2025-04-01,P0081,GH003,F08,Water,660.9454289,0.0025,1.65,Routine,Routine,0
2025-04-18,P0081,GH003,F08,Fertilizer,20.00477396,1.95,39.01,Irrigation adjustment,Routine,0
2025-04-18,P0081,GH003,F08,Pesticide,1.654568736,14,23.16,Irrigation adjustment,Routine,0
2025-04-18,P0081,GH003,F08,Water,539.6709479,0.0025,1.35,Growth phase,Routine,0
2025-04-18,P0081,GH003,F08,Labor,1.048826394,28,29.37,Irrigation adjustment,Routine,0
2025-04-18,P0081,GH003,F08,Energy,19.96966673,0.19,3.79,Shock response,Routine,0
2025-04-24,P0081,GH003,F08,Fertilizer,13.56862794,1.95,26.46,Pest response,Response to alert,1
2025-04-24,P0081,GH003,F08,Water,414.4857497,0.0025,1.04,Routine,Routine,0
2025-04-24,P0081,GH003,F08,Labor,2.477671818,28,69.37,Pest response,Routine,0
2025-05-13,P0081,GH003,F08,Fertilizer,11.30695503,1.95,22.05,Growth phase,Response to alert,1
2025-05-13,P0081,GH003,F08,Water,447.1159348,0.0025,1.12,Routine,Routine,0
2025-05-21,P0081,GH003,F08,Fertilizer,14.43289437,1.95,28.14,Routine,Routine,0
2025-05-21,P0081,GH003,F08,Pesticide,1.833904048,14,25.67,Pest response,Response to alert,1
2025-05-21,P0081,GH003,F08,Water,545.7774147,0.0025,1.36,Shock response,Routine,0
2025-05-21,P0081,GH003,F08,Labor,2.322487686,28,65.03,Pest response,Routine,0
2025-05-21,P0081,GH003,F08,Energy,26.55783244,0.19,5.05,Growth phase,Routine,0
2025-06-08,P0081,GH003,F08,Fertilizer,21.59891688,1.95,42.12,Growth phase,Response to alert,1
2025-06-08,P0081,GH003,F08,Pesticide,1.4414703,14,20.18,Growth phase,Response to alert,1
2025-06-08,P0081,GH003,F08,Water,492.9002215,0.0025,1.23,Growth phase,Routine,0
2025-06-22,P0081,GH003,F08,Fertilizer,16.613784,1.95,32.4,Irrigation adjustment,Routine,0
2025-06-22,P0081,GH003,F08,Pesticide,2.422580472,14,33.92,Growth phase,Response to alert,1
2025-06-22,P0081,GH003,F08,Labor,3.103978971,28,86.91,Shock response,Routine,0
2025-06-22,P0081,GH003,F08,Energy,39.0996789,0.19,7.43,Shock response,Routine,0
2025-07-03,P0081,GH003,F08,Water,625.4494204,0.0025,1.56,Pest response,Routine,0
2025-07-03,P0081,GH003,F08,Labor,1.941560859,28,54.36,Routine,Routine,0
2025-07-03,P0081,GH003,F08,Energy,40.68118917,0.19,7.73,Growth phase,Routine,0
2025-07-26,P0081,GH003,F08,Fertilizer,15.57564023,1.95,30.37,Routine,Routine,0
2025-07-26,P0081,GH003,F08,Pesticide,1.522233709,14,21.31,Irrigation adjustment,Routine,0
2025-07-26,P0081,GH003,F08,Water,849.0660534,0.0025,2.12,Routine,Routine,0
2025-07-26,P0081,GH003,F08,Labor,0.791122899,28,22.15,Shock response,Routine,0
2025-07-31,P0081,GH003,F08,Fertilizer,8.402746904,1.95,16.39,Pest response,Response to alert,1
2025-07-31,P0081,GH003,F08,Pesticide,2.31236642,14,32.37,Pest response,Response to alert,1
2025-07-31,P0081,GH003,F08,Water,624.7159669,0.0025,1.56,Shock response,Routine,0
2025-07-31,P0081,GH003,F08,Energy,38.9551216,0.19,7.4,Irrigation adjustment,Routine,0
2025-08-17,P0081,GH003,F08,Fertilizer,25.02273256,1.95,48.79,Growth phase,Routine,0
2025-08-17,P0081,GH003,F08,Pesticide,3.325783041,14,46.56,Shock response,Routine,0
2025-08-17,P0081,GH003,F08,Water,842.5533914,0.0025,2.11,Growth phase,Routine,0
2025-08-17,P0081,GH003,F08,Labor,2.241068386,28,62.75,Irrigation adjustment,Routine,0
2025-08-17,P0081,GH003,F08,Energy,36.83099314,0.19,7,Routine,Routine,0
2025-05-09,P0082,GH003,F08,Water,514.4219942,0.0025,1.29,Routine,Routine,0
2025-05-09,P0082,GH003,F08,Labor,1.128984664,28,31.61,Routine,Routine,0
2025-05-09,P0082,GH003,F08,Energy,48.86776995,0.19,9.28,Routine,Routine,0
2025-05-15,P0082,GH003,F08,Fertilizer,20.64821925,1.95,40.26,Irrigation adjustment,Routine,0
2025-05-15,P0082,GH003,F08,Pesticide,1.787810511,14,25.03,Pest response,Routine,0
2025-05-15,P0082,GH003,F08,Water,862.3965346,0.0025,2.16,Shock response,Routine,0
2025-05-15,P0082,GH003,F08,Labor,1.748966091,28,48.97,Growth phase,Routine,0
2025-05-15,P0082,GH003,F08,Energy,37.85507627,0.19,7.19,Irrigation adjustment,Routine,0
2025-05-23,P0082,GH003,F08,Fertilizer,7.310685088,1.95,14.26,Growth phase,Response to alert,1
2025-05-23,P0082,GH003,F08,Pesticide,1.523850118,14,21.33,Routine,Response to alert,1
2025-05-23,P0082,GH003,F08,Water,837.108858,0.0025,2.09,Shock response,Routine,0
2025-05-23,P0082,GH003,F08,Labor,2.343854039,28,65.63,Pest response,Routine,0
2025-06-15,P0082,GH003,F08,Fertilizer,14.78310284,1.95,28.83,Irrigation adjustment,Response to alert,1
2025-06-15,P0082,GH003,F08,Water,781.8920908,0.0025,1.95,Shock response,Routine,0
2025-06-15,P0082,GH003,F08,Labor,0.786044433,28,22.01,Routine,Routine,0
2025-06-15,P0082,GH003,F08,Energy,33.70088594,0.19,6.4,Irrigation adjustment,Routine,0
